country,normalized_country,modified
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
united states,united states,False
usa,united states,True
united states,united states,False
usa,united states,True
usa,united states,True
usa,united states,True
usa,united states,True
